Checked	Tags	Confidence	Identifying.Node.Type	Identifying.Node	Search.ID	Identifying.Node.No	PSM.Ambiguity	Master.Protein.Accessions	Master.Protein.Descriptions	Delta.Cn	Rank	Search.Engine.Rank	Ions.Matched	Matched.Ions	Total.Ions	Quan.Info	Number.of.Protein.Groups	Contaminant	Protein.FDR.Confidence	.n	Control	M_1	M_2	M_3	G1_1	G1_2	G1_3	DS_1	DS_2	DS_3
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P30876	DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens OX=9606 GN=POLR2B PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	11	6.00585400291049	5.66134236403873	5.66081951072989	5.41599746154743	5.64817438960421	5.74911154805515	5.89149150340347	5.86399457411842	5.93071561106487	5.99138588076827
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31040	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	10	6.20153685603535	6.33445162826465	6.58409249722022	6.3072404724829	6.00301096973094	6.02522646932738	6.05608558463031	6.04100159110918	6.12035011642841	6.11945612219697
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31146	Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	3	5.84134065787236	5.78533018057802	5.3925060517908	5.4827748380324	5.3455369464393	5.57870941692878	5.50230553368069	5.42359631248146	5.43652997232586	5.48526002240951
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31150	Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	4	5.81416516529016	5.9575787025109	5.9429780748056	5.7770080478876	6.00477126026345	6.0634163423519	5.90739411291405	6.00387523306222	5.90127812369771	6.03779430710728
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31153	S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	6.80240672407981	6.58604771885493	6.8036211313105	6.66215543919382	6.74426971433505	6.78748529701706	6.68304965934076	6.82030442212137	6.77438098893336	6.75996345860414
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31323	cAMP-dependent protein kinase type II-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2B PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	4.94227432812645	5.07816588698109	4.45574940820712	4.68369603808935	4.99340141536287	5.04158902313973	4.81392901501922	5.20546137784374	5.3212220069295	5.12453931875178
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31350	Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens OX=9606 GN=RRM2 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	7.41493648870105	4.19187533647281	3.84487510295089	4.1893798725818	4.88247997501739	4.814653275081	4.72491101457389	7.03401577357068	7.00385325518214	7.00261176002583
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31431	Syndecan-4 OS=Homo sapiens OX=9606 GN=SDC4 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	4	6.53346206751709	6.9122981813612	7.09421763234886	7.03173678447929	6.81322681797174	6.94739092025569	6.8893042791144	7.23271219483597	7.41408996055394	7.16590673769207
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31483	Cytotoxic granule associated RNA binding protein TIA1 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	5.95268736333408	5.46552574066382	5.44162214702438	5.52575990862672	6.06108543442227	5.84236266549595	5.99365825054443	5.60593482493644	5.84481079356558	5.61813221502712
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31689	DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	24	6.5117648923341	6.28416864667271	6.6836282075567	6.31506658535408	6.3671472093381	6.33031976079726	6.30423305315423	6.42837544608241	6.46778183908674	6.42881235062744
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31930	Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	9	5.69209116466417	6.09386810101933	6.2938973229939	6.084572970584	5.79018633206788	5.80143180509351	5.84857705339183	5.81811411097755	5.70173895478382	5.82131298578997
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31937	3-hydroxyisobutyrate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBADH PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	6	6.6318797944887	6.7302470219977	6.92710833745059	6.70734626805746	6.40751303057876	6.20731589415855	6.40596088622454	5.96327630851974	5.91909181923803	6.04701025718238
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31939	Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	22	5.97209707867365	5.74957338398741	5.68250004578784	5.63454199375735	5.98961569325936	6.0332510534873	5.92315303990455	5.97753042333359	5.79902161634171	5.9713892711166
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31942	Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	15	5.0518341219868	5.01846785469194	5.09386335033378	5.14115445579832	5.17065566453546	5.08924068975821	5.10924156204637	5.00939595456109	4.89632938411606	4.98564511784525
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31943	Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	23	5.75810591507059	5.70415577899756	5.86594257849968	5.80815130581922	5.78884313388659	5.83709248955759	5.68781856695081	5.54812313889439	5.56495468353944	5.56867329624979
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31946	14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	22	5.87655848352089	5.56462787375647	5.72454766811401	5.62700205949497	5.77969703267341	5.82341531009993	5.77974149609449	5.84038551588849	5.97295632455703	5.84199274717978
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31947	14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	29	6.41499340106059	6.21336389329876	6.10097007901601	6.19364948820445	6.37255873476802	6.33832374239432	6.44190430424614	6.48323350118779	6.32981387241057	6.4563600360138
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31948	Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	44	6.52416131717776	6.3766200331871	6.25189848021856	6.33984552616975	6.5247986849299	6.4145930787749	6.55860382226306	6.50930263513079	6.50899399113943	6.51370482220817
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P31949	Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	4	5.13101214708299	4.8903448056028	4.44373872942026	4.90199227682958	5.48916463524088	5.4399183070009	5.42467372914531	5.53722635978792	5.7820852733459	5.3482664698401
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32004	Neural cell adhesion molecule L1 OS=Homo sapiens OX=9606 GN=L1CAM PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	2	6.0836616037996	6.23225045639325	6.1380145979812	6.50755446479756	5.64769192071898	5.3752057400889	5.41195873848513	5.38522775064162	5.66869881191374	5.32312581348557
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32119	Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5	0	1	1	0/0	0	0	NA	1	False	High	15	6.4174475214264	6.12767001793788	6.27104598423601	6.03769601077814	6.06789833183096	6.15847588018156	6.08713572756942	6.05614043988224	6.23434720727289	5.9879765455988
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32321	Deoxycytidylate deaminase OS=Homo sapiens OX=9606 GN=DCTD PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	3	6.27461636809739	6.09554461182826	6.22662354664034	5.88674753718156	6.15199639954932	6.30753690732185	6.15210065726984	6.46801443172885	6.53665218544358	6.44925514936874
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32322	Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	5.9401684467898	6.06502107880687	6.02322615973695	5.96059200312975	5.8115493399194	5.75662147417873	5.8413373911701	5.65317110459185	5.73968805102227	5.68192698483744
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32780	General transcription factor IIH subunit 1 OS=Homo sapiens OX=9606 GN=GTF2H1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	5.08377969663486	5.41240013546296	5.29581374776944	5.19515898367804	5.36721022419519	5.41455212357468	4.97737400753866	5.07749212176702	5.47627770803489	5.28199753365213
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32929	Cystathionine gamma-lyase OS=Homo sapiens OX=9606 GN=CTH PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.59063774658798	6.07334238856645	6.36431993264064	6.17944092327925	6.64955140551362	6.76691918886663	6.43034372022876	6.36200087418763	7.05730243634843	6.41286219677605
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P32969	60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9P9 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	7	6.72005008466522	6.86831194371308	6.86485472579264	6.85833429217694	6.84184287986214	6.82644644780258	6.80878865574756	6.7829151036966	6.8501923762698	6.6407431976899
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33176	Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	21	6.12983567755754	6.24074876472078	6.1066525945452	6.18072456109824	6.19643947030195	6.15622783450258	6.22614023991787	6.14304187373764	6.00250914496762	6.09507448152228
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33240	Cleavage stimulation factor subunit 2 OS=Homo sapiens OX=9606 GN=CSTF2 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	6.37077127547059	6.38780683146586	6.61034296758687	6.476711224385	6.61974384858042	6.66871385064122	6.57209523783584	6.68419549152553	6.66344737183529	6.54416071320236
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33316	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	6	5.73284692870318	5.61846601124126	5.60481826543216	5.61842045490964	5.57418328248774	5.62902817790842	5.60711942160645	5.60106500002697	5.61480366859131	5.57979941471897
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33552	Cyclin-dependent kinases regulatory subunit 2 OS=Homo sapiens OX=9606 GN=CKS2 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.80742172657524	6.09153259842425	5.60306541475799	5.875815258776	6.10999436559716	5.90968816191732	5.98851991940443	6.00549039749803	6.3384561559769	5.8489311499834
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33991	DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5	0	1	1	0/0	0	0	NA	1	False	High	14	6.73013449380906	6.18479948109706	6.14614556080528	6.16605246190055	6.20154071709055	6.24998062426017	6.19563896776713	6.08260245200707	6.11891126298978	6.12870193433676
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33992	DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5	0	1	1	0/0	0	0	NA	1	False	High	14	6.23158093023911	5.98608857937847	5.9111523910103	5.85536201833822	5.87557602498534	5.99646119061626	5.97743627697939	5.91996953119333	5.89554150695168	5.94615050409821
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P33993	DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	9	6.1739647545375	5.84913588238536	5.84236174905179	5.68500794642455	5.93485018011784	6.00355521471008	5.93752005703647	5.93172880130439	5.8129032123902	5.89447094182899
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P34741	Syndecan-2 OS=Homo sapiens OX=9606 GN=SDC2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.03360610920181	5.83315691602352	5.82428817765117	5.64946535472727	5.23551452427373	5.38089214070895	5.21401086070521	4.96379208301495	5.54642325068514	5.16266941750202
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P34897	Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	13	5.70729296167777	6.01877965337222	6.21181400665399	6.15302647519141	5.82510900546225	5.84342607981989	5.82474152871831	5.76893529404342	5.75760795989479	5.72547030276603
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P34913	Bifunctional epoxide hydrolase 2 OS=Homo sapiens OX=9606 GN=EPHX2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	4.86624231044532	4.62387005868458	4.73385129186863	4.60894822356776	4.85738942190066	4.41224480427355	4.43812712782186	4.48678680335264	4.27218571732821	4.22412369665316
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P34932	Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	100	6.20239799578884	6.16128619224469	6.15717260414092	6.1062173003355	6.2145729190942	6.23397269774465	6.21750569432231	6.21217518240784	6.14575785818057	6.26708610892323
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35052	Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	9	6.53880349451862	5.9792764691452	6.14171954859553	6.08625329081682	5.56484149684109	5.53133707316124	5.54302495759432	5.40142188516523	5.38064165690174	5.36511461815606
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35080	Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	9	6.45715931047163	5.88579878338419	6.16328514345692	5.85302252471075	6.1322278869389	6.16863259857459	6.02062333954273	6.07724557463137	6.14931902533291	6.1196368395016
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35221	Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	14	6.57686542821307	6.39686954702712	6.39627456016854	6.32775373478471	6.35332116602273	6.42248777677998	6.33256248371015	6.25487134231759	6.13378049149308	6.2425976855571
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35222	Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	5.6011655366757	5.62759165489871	5.77850358875883	5.42624987438073	5.32017827291239	5.39762458909035	5.28387801015901	5.19950768786974	5.13802010501714	5.41127394844154
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35232	Prohibitin 1 OS=Homo sapiens OX=9606 GN=PHB1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	13	5.92514080523209	5.96721518181324	6.1324971128247	6.06019360063473	6.24334869456546	6.29417552273877	6.28118219276763	6.54793876754903	6.38627469006261	6.38212522013414
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35237	Serpin B6 OS=Homo sapiens OX=9606 GN=SERPINB6 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	3	6.16028520480803	6.37593913475374	6.142483823411	6.1634714195258	6.32319935741501	6.41744110669764	6.09572857796746	6.09557704929251	6.02279873152458	6.11570911407432
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35240	Merlin OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	6.4261542814512	6.37567470585749	6.59962079870363	6.53948319109696	6.16045239886609	6.10195990068931	6.08689212258343	5.96556357484476	6.09561032567	6.03475622853572
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35241	Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	13	6.46336577168229	6.45813971051275	6.46246307481788	6.57883052506737	6.32310214827544	6.25365811776437	6.3940773060393	6.09854252928943	6.10540335652214	6.04851233901348
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35249	Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.74407455293668	6.62794476369127	6.64018676405628	6.56180499026705	6.59434636588118	6.42238524192294	6.58683651082965	6.34502338890274	6.1988414160051	6.25144377585588
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35250	Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	6.13457738658618	6.0761867379171	6.0931246180444	6.06985376239445	5.92452326480328	6.09764191261029	5.99117289705503	6.13103992367085	6.07711509210086	6.02477798548066
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35251	Replication factor C subunit 1 OS=Homo sapiens OX=9606 GN=RFC1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	6	5.66918765676611	5.46926242124346	5.324807554985	5.54920246348751	5.4543797003425	5.46100839389553	5.41697254142765	5.30535244141167	5.3627677877184	5.26394570762501
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35268	60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	13	6.21897957542565	6.21825996628246	6.54208653844737	6.22733406615585	6.29817187663108	6.41596412167528	6.29122364131833	6.3770033899716	6.44633754998462	6.28757954130408
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35269	General transcription factor IIF subunit 1 OS=Homo sapiens OX=9606 GN=GTF2F1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	9	6.09277634290745	5.72626134811456	5.82661978183487	5.7537435143074	6.10224730400166	6.08381653976199	6.12611991789541	5.9196649511804	6.04309626149092	5.88744759007219
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35270	Sepiapterin reductase OS=Homo sapiens OX=9606 GN=SPR PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	5.79682428922251	5.58629736781191	5.61615928447366	5.39051690053309	5.64696717372197	5.56654744201697	5.79686481306669	5.94995314169938	5.58638195621473	6.06218749285271
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35520	Cystathionine beta-synthase OS=Homo sapiens OX=9606 GN=CBS PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	4	5.95402703722715	5.43529082692291	5.25088970082354	5.39795810933216	5.47809985205822	5.52402023974282	5.55433710728499	5.24303942323517	5.336599102773	5.32671289187456
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35556	Fibrillin-2 OS=Homo sapiens OX=9606 GN=FBN2 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	5.62111889038675	5.96798957528649	5.61876361213835	5.91791525731185	5.34280463849978	5.38089214070895	5.47877857979954	5.68300972778698	5.77479696139504	5.52219516023699
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35568	Insulin receptor substrate 1 OS=Homo sapiens OX=9606 GN=IRS1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.04332751861041	4.43291208618228	4.36423017011896	4.22312633626296	4.40387910625152	4.45215591572965	4.24769357953487	4.32345849105193	3.97233857738105	4.30658557744019
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35573	Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.0628713277732	6.16977183105439	5.82428817765117	6.17292917322232	5.92662255459462	6.23920052892434	6.14470709057331	6.29287909426625	5.97425377178847	6.33090159950399
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35579	Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	189	6.13032610123315	6.37571796192601	6.45606615604013	6.42748233859577	6.18097753127995	6.15887196265186	6.1797836245385	5.93896508174055	5.87502064395083	5.93439738515842
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35580	Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	40	6.03917599403821	6.25106491960073	6.27350671401437	6.32840791124473	6.0162344547117	5.98052296263776	6.02001584426261	5.68606110373512	5.69107125566632	5.75516331213017
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35606	Coatomer subunit beta' OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	15	5.57993265869525	5.66163507993933	5.86155659264617	5.59987917285146	5.56010069939453	5.62958256911357	5.66725441796667	5.47321353190176	5.48568009249909	5.66692333679137
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35610	Sterol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=SOAT1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	3	5.995015680395	6.33881254132388	6.43533551429498	6.25743820772032	5.75668667589212	5.73811780196715	6.04110740254573	5.98995654286139	6.03320385727399	6.18846871107283
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35611	Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	2	6.01875900752285	5.58629736781191	5.45336594925745	5.15623178235174	5.57418328248774	5.39407471431974	5.47150116189643	5.33340242973928	5.38699439976126	5.35158675092614
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35613	Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	6	6.63538707136158	6.69844642145285	6.35203359840777	6.67851728076188	6.51606681051964	6.540997881754	6.54819014565124	6.55050170288588	6.63510330301334	6.35188452609863
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35637	RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	14	6.18897127536661	6.05123193870545	6.27718740375954	6.17376210318935	6.2161552675718	6.10966282719143	6.22749072691939	6.29124533093323	6.14587465762354	6.28018308689408
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35658	Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	12	6.11962129548312	5.90584385486407	6.05392831110792	5.90425299280216	5.97569360177602	5.97871863055896	5.94656302626035	5.87058663803672	5.83240257245358	5.9103509678573
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35659	Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	7.29473255757629	7.28783872234367	6.87433804575262	7.36045203968476	7.22805542687336	7.03981733333032	7.29060412593677	7.15781694974396	6.93572014864788	7.26746162724277
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35813	Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	6.32568747220771	6.11445419317196	5.89956790598382	6.0053495131949	6.03959237768036	6.1917762124649	6.16584712688725	6.23184887656507	6.11787250225981	6.07857013674213
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35914	Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=HMGCL PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.16257813022808	6.29394455542122	6.23560978163412	6.35467292858852	5.93098677494221	5.82154290503997	5.93186052407253	6.03215122510577	5.96961788799447	5.50733157159539
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P35998	26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	25	5.93067165193556	5.82930668753769	6.05771185509712	5.89051871092081	5.90084019001201	5.93532553655062	5.89027735265672	5.98025471941577	6.03410315284874	5.87554257221487
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P36383	Gap junction gamma-1 protein OS=Homo sapiens OX=9606 GN=GJC1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	3.66599866401623	4.14757941335454	4.51363728307443	4.28035757273802	3.92517420081801	3.96845681951806	4.29683864537384	4.1924353308094	4.59442208965903	4.05206062411651
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P36404	ADP-ribosylation factor-like protein 2 OS=Homo sapiens OX=9606 GN=ARL2 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	2	6.15653482829845	6.24226012201598	6.17716041160412	6.02535571007393	5.90460023041497	6.15828388723186	6.09381208507004	6.30345730131454	6.26182689518224	6.20726852630121
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P36405	ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.50936979085963	5.18957419634393	5.12224088165677	4.48907005983248	5.54881962687982	5.60489734818325	5.48312794345653	5.12140076587853	5.40598432335809	5.30612670579753
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	P36507	Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	5.98580056127169	5.87638763359651	5.63514753673594	5.8319986514427	6.00914953261454	5.9752973850996	5.9892892372292	5.87697799422998	5.98678285571761	5.908026751408
